timestamp,magFieldVec_X,magFieldVec_Y,magFieldVec_Z,coarseSunVec_X,coarseSunVec_Y,coarseSunVec_Z,fineSunVec_X,fineSunVec_Y,fineSunVec_Z,nadirVec_X,nadirVec_Y,nadirVec_Z,angRateVec_X,angRateVec_Y,angRateVec_Z,wheelSpeedArr_X,wheelSpeedArr_Y,wheelSpeedArr_Z
2024-11-17 18:42:15,-2138,-82,2065,7114,-681,-6994,7668,-233,-6414,164,635,9978,-1,-9,-2,0,-3692,0
2024-11-17 18:42:45,-2163,-106,1977,7736,-902,-6273,7516,-213,-6592,148,612,9980,-1,-7,-3,0,-3684,0
2024-11-17 18:43:15,-2186,-131,1898,6585,80,-7526,7396,-208,-6728,148,656,9977,0,-8,-2,0,-3684,0
2024-11-17 18:43:45,-2207,-158,1806,7030,-1202,-7010,7238,-192,-6898,138,664,9977,1,-7,-2,0,-3671,0
2024-11-17 18:44:15,-2234,-186,1716,6190,-60,-7853,7078,-210,-7061,141,727,9973,0,-8,-1,0,-3658,0
2024-11-17 18:44:45,-2257,-209,1622,6886,-1942,-6986,6920,-199,-7217,127,727,9973,1,-8,-2,0,-3665,0
2024-11-17 18:45:15,-2285,-244,1524,8029,941,-5887,6763,-235,-7363,84,734,9973,1,-8,-1,0,-3664,0
2024-11-17 18:45:45,-2312,-261,1433,7396,-701,-6694,6649,-258,-7465,54,807,9967,1,-8,-1,0,-3658,0
2024-11-17 18:46:15,-2345,-289,1326,5287,1282,-8391,6525,-312,-7571,0,899,9959,1,-7,-1,0,-3649,0
2024-11-17 18:46:45,-2374,-315,1220,7430,-200,-6689,6368,-319,-7704,-40,858,9963,1,-8,-1,0,-3636,0
2024-11-17 18:47:15,-2402,-345,1113,5829,441,-8113,6230,-354,-7814,-73,924,9957,2,-7,0,0,-3611,0
2024-11-17 18:47:45,-2425,-375,1005,6405,-460,-7666,6061,-383,-7945,-91,929,9956,1,-8,0,0,-3603,0
2024-11-17 18:48:15,-2447,-398,907,8242,100,-5662,5905,-414,-8059,-113,875,9961,1,-8,1,0,-3602,0
2024-11-17 18:48:45,-2471,-426,781,6577,461,-7519,5768,-434,-8157,-160,915,9957,1,-8,1,0,-3599,0
2024-11-17 18:49:15,-2492,-464,660,5306,-320,-8470,5619,-444,-8260,-202,944,9953,1,-8,1,0,-3591,0
2024-11-17 18:49:45,-2508,-502,545,5848,-20,-8112,5459,-486,-8365,-235,958,9951,2,-8,1,0,-3571,0
2024-11-17 18:50:15,-2529,-536,427,4586,-781,-8852,5304,-553,-8460,-272,1047,9941,3,-8,2,0,-3556,0
2024-11-17 18:50:45,-2543,-558,311,5305,-701,-8448,5154,-627,-8546,-300,1083,9937,2,-8,2,0,-3538,0
2024-11-17 18:51:15,-2560,-598,190,4148,-641,-9077,4985,-714,-8640,-329,1165,9926,2,-9,3,0,-3512,0
2024-11-17 18:51:45,-2568,-631,68,6166,-1161,-7787,4771,-788,-8753,-317,1156,9928,3,-10,3,0,-3483,0
2024-11-17 18:52:15,-2573,-669,-51,3965,-1121,-9112,4594,-869,-8840,-327,1257,9915,3,-10,3,0,-3469,0
2024-11-17 18:52:45,-2584,-696,-162,4491,-962,-8883,4406,-957,-8926,-329,1293,9911,2,-10,3,0,-3459,0
2024-11-17 18:53:15,-2585,-731,-287,3830,-1003,-9183,4215,-1043,-9008,-331,1348,9903,3,-9,4,0,-3442,0
2024-11-17 18:53:45,-2591,-769,-414,4390,-1082,-8920,3988,-1132,-9100,-313,1376,9900,3,-10,4,0,-3418,0
2024-11-17 18:54:15,-2591,-799,-541,3929,-541,-9180,3764,-1207,-9186,-303,1400,9897,2,-10,4,0,-3403,0
2024-11-17 18:54:46,-2588,-830,-665,3586,-861,-9295,3536,-1257,-9269,-271,1404,9897,3,-10,5,0,-3387,0
2024-11-17 18:55:16,-2587,-859,-782,2385,-461,-9700,3325,-1309,-9340,-249,1426,9895,3,-10,5,0,-3390,0
2024-11-17 18:55:46,-2580,-892,-907,4146,-1262,-9012,3098,-1360,-9410,-233,1390,9900,3,-9,5,0,-3399,0
2024-11-17 18:56:16,-2563,-921,-1052,2685,-1022,-9578,2902,-1412,-9465,-245,1411,9897,2,-9,5,0,-3398,0
2024-11-17 18:56:46,-2552,-952,-1184,3144,-1622,-9353,2698,-1453,-9519,-249,1385,9901,3,-9,5,0,-3384,0
