timestamp,adcsErrFlags,estAngRateNorm,estAngRateVec_X,estAngRateVec_Y,estAngRateVec_Z,estAttAngles_Roll,estAttAngles_Pitch,estAttAngles_Yaw,measWheelSpeed_X,measWheelSpeed_Y,measWheelSpeed_Z
2024-11-07 23:28:37,0,0,0,0,0,-60,-630,-8970,0,-3940,0
2024-11-07 23:29:07,0,0,0,0,0,20,-580,-9340,0,-3922,0
2024-11-07 23:29:37,0,0,0,0,0,-10,-610,-9610,0,-3920,0
2024-11-07 23:30:07,0,0,0,0,0,-100,-640,-9810,0,-3919,0
2024-11-07 23:30:37,0,0,0,0,0,-300,-560,-9730,0,-3917,0
2024-11-07 23:31:07,0,0,0,0,0,-300,-260,-9550,0,-3889,0
2024-11-07 23:31:37,0,0,0,0,0,-460,-50,-9300,0,-3858,0
2024-11-07 23:32:08,0,0,0,0,0,-780,90,-8960,0,-3815,0
2024-11-07 23:32:38,0,0,0,0,0,-1310,150,-8250,0,-3792,0
2024-11-07 23:33:08,0,0,0,0,0,-2000,190,-7270,0,-3768,0
2024-11-07 23:33:38,0,0,0,0,0,-2790,240,-6110,0,-3739,0
2024-11-07 23:34:08,0,0,0,0,0,-3500,120,-5220,0,-3744,0
2024-11-07 23:34:38,0,0,0,0,0,-4070,130,-4640,0,-3735,0
2024-11-07 23:35:08,0,0,0,0,0,-4590,190,-4140,0,-3707,0
2024-11-07 23:35:38,0,0,0,0,0,-5000,140,-3790,0,-3695,0
2024-11-07 23:36:08,0,0,0,0,0,-5290,10,-3630,0,-3697,0
2024-11-07 23:36:38,0,0,0,0,0,-5500,-100,-3560,0,-3702,0
2024-11-07 23:37:08,0,0,0,0,0,-5520,-170,-3630,0,-3699,0
2024-11-07 23:37:38,0,0,0,0,0,-5280,-280,-4000,0,-3703,0
2024-11-07 23:38:08,0,0,0,0,0,-4840,-340,-4520,0,-3703,0
2024-11-07 23:38:38,0,0,0,0,0,-4190,-400,-5140,0,-3699,0
2024-11-07 23:39:08,0,0,0,0,0,-3410,-470,-5780,0,-3695,0
2024-11-07 23:39:38,0,0,0,0,0,-2450,-590,-6500,0,-3706,0
2024-11-07 23:40:08,0,0,0,0,0,-1300,-680,-7190,0,-3712,0
2024-11-07 23:40:38,0,0,0,0,0,20,-660,-7870,0,-3704,0
2024-11-07 23:41:08,0,0,0,0,0,1150,-470,-8180,0,-3653,0
2024-11-07 23:41:38,0,0,0,0,0,1940,-480,-8220,0,-3628,0
2024-11-07 23:42:08,0,0,0,0,0,2370,-570,-7930,0,-3629,0
2024-11-07 23:42:38,0,0,0,0,0,2520,-650,-7400,0,-3641,0
2024-11-07 23:43:08,0,0,0,0,0,2680,-590,-6720,0,-3633,0
2024-11-07 23:43:38,0,0,0,0,0,2860,-560,-5900,0,-3624,0
2024-11-07 23:44:08,0,0,0,0,0,2920,-490,-5020,0,-3608,0
2024-11-07 23:44:38,0,0,0,0,0,2670,-460,-4180,0,-3599,0
2024-11-07 23:45:08,0,0,0,0,0,2160,-450,-3340,0,-3602,0
2024-11-07 23:45:38,0,0,0,0,0,1580,-450,-2490,0,-3605,0
2024-11-07 23:46:08,0,0,0,0,0,1250,-370,-1550,0,-3600,0
2024-11-07 23:46:38,0,0,0,0,0,1450,-240,-480,0,-3582,0
2024-11-07 23:47:09,0,0,0,0,0,1780,-170,740,0,-3578,0
2024-11-07 23:47:39,0,1,1,0,0,2320,-10,2070,0,-3561,0
2024-11-07 23:48:09,0,0,0,0,0,2830,110,3370,0,-3552,0
2024-11-07 23:48:39,0,0,0,0,0,3020,220,4530,0,-3541,0
2024-11-07 23:49:09,0,0,0,0,0,3200,280,5670,0,-3534,0
2024-11-07 23:49:39,0,0,0,0,0,3240,300,6670,0,-3535,0
2024-11-07 23:50:09,0,0,0,0,0,3120,310,7500,0,-3543,0
2024-11-07 23:50:39,0,0,0,0,0,2860,400,8140,0,-3525,0
2024-11-07 23:51:09,0,0,0,0,0,2270,280,8360,0,-3531,0
2024-11-07 23:51:39,0,0,0,0,0,1500,170,8360,0,-3538,0
2024-11-07 23:52:09,0,0,0,0,0,650,120,8190,0,-3531,0
2024-11-07 23:52:39,0,0,0,0,0,-90,-20,8060,0,-3550,0
2024-11-07 23:53:09,0,0,0,0,0,-690,-10,8070,0,-3551,0
2024-11-07 23:53:39,0,0,0,0,0,-1100,-10,8400,0,-3553,0
2024-11-07 23:54:09,0,0,0,0,0,-1330,40,8950,0,-3554,0
2024-11-07 23:54:39,0,0,0,0,0,-1670,90,9270,0,-3549,0
2024-11-07 23:55:09,0,0,0,0,0,-2160,20,9190,0,-3555,0
2024-11-07 23:55:39,0,0,0,0,0,-2890,-40,8540,0,-3567,0
2024-11-07 23:56:09,0,0,0,0,0,-3590,-60,7790,0,-3584,0
2024-11-07 23:56:39,0,0,0,0,0,-4210,50,7100,0,-3582,0
2024-11-07 23:57:09,0,0,0,0,0,-4710,170,6670,0,-3578,0
2024-11-07 23:57:39,0,0,0,0,0,-5110,300,6380,0,-3572,0
