timestamp,uint8__opMode,uint32__upTime,uint16__totalResetCount,uint16__resetReasonBitField,uint16__payloadModesStatus
2024-11-17 14:35:30,2,171106,9516,890,0
2024-11-17 14:36:00,2,171136,9516,890,0
2024-11-17 14:36:30,2,171166,9516,890,0
2024-11-17 14:37:00,2,171196,9516,890,0
2024-11-17 14:37:30,2,171226,9516,890,0
2024-11-17 14:38:00,2,171256,9516,890,0
2024-11-17 14:38:30,2,171286,9516,890,0
2024-11-17 14:39:00,2,171316,9516,890,0
2024-11-17 14:39:30,2,171346,9516,890,0
2024-11-17 14:40:00,2,171376,9516,890,0
2024-11-17 14:40:30,2,171406,9516,890,0
2024-11-17 14:41:00,2,171436,9516,890,0
2024-11-17 14:41:30,2,171466,9516,890,0
2024-11-17 14:42:00,2,171496,9516,890,0
2024-11-17 14:42:31,2,171526,9516,890,0
2024-11-17 14:43:01,2,171556,9516,890,0
2024-11-17 14:43:31,2,171586,9516,890,0
2024-11-17 14:44:01,2,171616,9516,890,0
2024-11-17 14:44:31,2,171646,9516,890,0
2024-11-17 14:45:01,2,171676,9516,890,0
2024-11-17 14:45:31,2,171706,9516,890,0
2024-11-17 14:46:01,2,171736,9516,890,0
2024-11-17 14:46:31,2,171766,9516,890,0
2024-11-17 14:47:01,2,171796,9516,890,0
2024-11-17 14:47:31,2,171826,9516,890,0
2024-11-17 14:48:01,2,171856,9516,890,0
2024-11-17 14:48:31,2,171886,9516,890,0
2024-11-17 14:49:01,2,171916,9516,890,0
2024-11-17 14:49:31,2,171946,9516,890,0
2024-11-17 14:50:01,2,171976,9516,890,0
2024-11-17 14:50:31,2,172006,9516,890,0
2024-11-17 14:51:01,2,172036,9516,890,0
2024-11-17 14:51:31,2,172066,9516,890,0
2024-11-17 14:52:01,2,172096,9516,890,0
2024-11-17 14:52:31,2,172126,9516,890,0
2024-11-17 14:53:01,2,172156,9516,890,0
2024-11-17 14:53:31,2,172186,9516,890,0
2024-11-17 14:54:01,2,172216,9516,890,0
2024-11-17 14:54:31,2,172246,9516,890,0
2024-11-17 14:55:01,2,172276,9516,890,0
2024-11-17 14:55:31,2,172306,9516,890,0
2024-11-17 14:56:01,2,172336,9516,890,0
2024-11-17 14:56:31,2,172366,9516,890,0
2024-11-17 14:57:01,2,172396,9516,890,0
2024-11-17 14:57:31,2,172426,9516,890,0
2024-11-17 14:58:01,2,172456,9516,890,0
2024-11-17 14:58:31,2,172486,9516,890,0
2024-11-17 14:59:01,2,172516,9516,890,0
2024-11-17 14:59:31,2,172546,9516,890,0
2024-11-17 15:00:01,2,172576,9516,890,0
2024-11-17 15:00:32,2,172606,9516,890,0
2024-11-17 15:01:02,2,172636,9516,890,0
2024-11-17 15:01:32,2,172666,9516,890,0
2024-11-17 15:02:02,2,172696,9516,890,0
2024-11-17 15:02:32,2,172726,9516,890,0
2024-11-17 15:03:02,2,172756,9516,890,0
2024-11-17 15:03:32,2,172786,9516,890,0
2024-11-17 15:04:02,2,172816,9516,890,0
2024-11-17 15:04:32,2,172846,9516,890,0
2024-11-17 15:05:02,2,172876,9516,890,0
2024-11-17 15:05:32,2,172906,9516,890,0
2024-11-17 15:06:02,2,172936,9516,890,0
2024-11-17 15:06:32,2,172966,9516,890,0
2024-11-17 15:07:02,2,172996,9516,890,0
2024-11-17 15:07:32,2,173026,9516,890,0
2024-11-17 15:08:02,2,173056,9516,890,0
2024-11-17 15:08:32,2,173086,9516,890,0
2024-11-17 15:09:02,2,173116,9516,890,0
2024-11-17 15:09:32,2,173146,9516,890,0
2024-11-17 15:10:02,2,173176,9516,890,0
2024-11-17 15:10:32,2,173206,9516,890,0
2024-11-17 15:11:02,2,173236,9516,890,0
2024-11-17 15:11:32,2,173266,9516,890,0
2024-11-17 15:12:02,2,173296,9516,890,0
2024-11-17 15:12:32,2,173326,9516,890,0
2024-11-17 15:13:02,2,173356,9516,890,0
2024-11-17 15:13:32,2,173386,9516,890,0
2024-11-17 15:14:02,2,173416,9516,890,0
2024-11-17 15:14:32,2,173446,9516,890,0
2024-11-17 15:15:02,2,173476,9516,890,0
2024-11-17 15:15:32,2,173506,9516,890,0
2024-11-17 15:16:02,2,173536,9516,890,0
2024-11-17 15:16:32,2,173566,9516,890,0
2024-11-17 15:17:02,2,173596,9516,890,0
2024-11-17 15:17:32,2,173626,9516,890,0
2024-11-17 15:18:02,2,173656,9516,890,0
2024-11-17 15:18:33,2,173686,9516,890,0
2024-11-17 15:19:03,2,173716,9516,890,0
2024-11-17 15:19:33,2,173746,9516,890,0
2024-11-17 15:20:03,2,173776,9516,890,0
2024-11-17 15:20:33,2,173806,9516,890,0
2024-11-17 15:21:03,2,173836,9516,890,0
2024-11-17 15:21:33,2,173866,9516,890,0
2024-11-17 15:22:03,2,173896,9516,890,0
2024-11-17 15:22:33,2,173926,9516,890,0
2024-11-17 15:23:03,2,173956,9516,890,0
2024-11-17 15:23:33,2,173986,9516,890,0
2024-11-17 15:24:03,2,174016,9516,890,0
2024-11-17 15:24:33,2,174046,9516,890,0
2024-11-17 15:25:03,2,174076,9516,890,0
2024-11-17 15:25:33,2,174106,9516,890,0
2024-11-17 15:26:03,2,174136,9516,890,0
2024-11-17 15:26:33,2,174166,9516,890,0
2024-11-17 15:27:03,2,174196,9516,890,0
2024-11-17 15:27:33,2,174226,9516,890,0
2024-11-17 15:28:03,2,174256,9516,890,0
2024-11-17 15:28:33,2,174286,9516,890,0
2024-11-17 15:29:03,2,174316,9516,890,0
2024-11-17 15:29:33,2,174346,9516,890,0
2024-11-17 15:30:03,2,174376,9516,890,0
2024-11-17 15:30:33,2,174406,9516,890,0
2024-11-17 15:31:03,2,174436,9516,890,0
2024-11-17 15:31:33,2,174466,9516,890,0
2024-11-17 15:32:03,2,174496,9516,890,0
2024-11-17 15:32:33,2,174526,9516,890,0
2024-11-17 15:33:03,2,174556,9516,890,0
2024-11-17 15:33:33,2,174586,9516,890,0
2024-11-17 15:34:03,2,174616,9516,890,0
2024-11-17 15:34:33,2,174646,9516,890,0
2024-11-17 15:35:03,2,174676,9516,890,0
2024-11-17 15:35:33,2,174706,9516,890,0
2024-11-17 15:36:03,2,174736,9516,890,0
2024-11-17 15:36:33,2,174766,9516,890,0
