timestamp,int32__battCapacity,int32__battVoltage,int32__battCurrent,int32__battTemperature
2024-11-07 19:14:39,97092,0,2,167
2024-11-07 19:15:09,97273,0,2,167
2024-11-07 19:15:39,96911,0,2,167
2024-11-07 19:16:09,96911,0,2,167
2024-11-07 19:16:39,96911,0,2,167
2024-11-07 19:17:09,97092,0,2,167
2024-11-07 19:17:39,97092,0,2,167
2024-11-07 19:18:09,97092,0,2,167
2024-11-07 19:18:39,97092,0,2,167
2024-11-07 19:19:09,96911,0,2,167
2024-11-07 19:19:39,97092,0,2,167
2024-11-07 19:20:09,97273,0,2,167
2024-11-07 19:21:00,96848,0,4,167
2024-11-07 19:21:30,96629,0,5,167
2024-11-07 19:22:00,96749,0,7,167
2024-11-07 19:22:30,96715,0,8,167
2024-11-07 19:23:00,96559,0,7,167
2024-11-07 19:23:30,96664,0,4,167
2024-11-07 19:24:00,96629,0,5,167
2024-11-07 19:24:30,96848,0,4,167
2024-11-07 19:25:00,96697,0,3,167
2024-11-07 19:25:30,96522,0,8,167
2024-11-07 19:26:00,96368,0,7,167
2024-11-07 19:26:31,96594,0,6,167
2024-11-07 19:27:01,96664,0,4,167
2024-11-07 19:27:31,96848,0,4,167
2024-11-07 19:28:01,96697,0,3,167
2024-11-07 19:28:35,97063,0,3,167
2024-11-07 19:29:05,96911,0,2,167
2024-11-07 19:29:35,97092,0,2,167
2024-11-07 19:30:05,96911,0,2,167
2024-11-07 19:30:35,97092,0,2,167
2024-11-07 19:31:05,97092,0,2,167
2024-11-07 19:31:35,96911,0,2,167
2024-11-07 19:32:05,96911,0,2,167
2024-11-07 19:32:35,96911,0,2,167
2024-11-07 19:33:06,97273,0,2,167
2024-11-07 19:33:36,97092,0,2,167
2024-11-07 19:34:06,97092,0,2,167
2024-11-07 19:34:36,97092,0,2,167
2024-11-07 19:35:06,96911,0,2,167
2024-11-07 19:35:36,97092,0,2,167
2024-11-07 19:36:06,96911,0,2,167
2024-11-07 19:36:36,97092,0,2,167
2024-11-07 19:37:06,96911,0,2,167
2024-11-07 19:37:36,96911,0,2,167
2024-11-07 19:38:06,97092,0,2,167
2024-11-07 19:38:36,97092,0,2,167
2024-11-07 19:39:06,97092,0,2,167
2024-11-07 19:39:36,96911,0,2,167
2024-11-07 19:40:06,96911,0,2,167
2024-11-07 19:40:36,96911,0,2,167
2024-11-07 19:41:06,96911,0,2,167
2024-11-07 19:41:36,97092,0,2,167
2024-11-07 19:42:06,97092,0,2,167
2024-11-07 19:42:36,97092,0,2,167
2024-11-07 19:43:06,96911,0,2,167
2024-11-07 19:43:36,97092,0,2,167
2024-11-07 19:44:06,97092,0,2,167
2024-11-07 19:44:36,96911,0,2,167
2024-11-07 19:45:06,96911,0,2,167
2024-11-07 19:45:36,97092,0,2,167
2024-11-07 19:46:06,96911,0,2,167
2024-11-07 19:46:36,97092,0,2,167
2024-11-07 19:47:06,97092,0,2,167
2024-11-07 19:47:36,97092,0,2,167
2024-11-07 19:48:07,97092,0,2,167
2024-11-07 19:48:37,97092,0,2,167
2024-11-07 19:49:07,96911,0,2,167
2024-11-07 19:49:37,97092,0,2,167
2024-11-07 19:50:07,96911,0,2,167
2024-11-07 19:50:37,96911,0,2,167
2024-11-07 19:51:07,97092,0,2,167
2024-11-07 19:51:37,96911,0,2,167
2024-11-07 19:52:07,96911,0,2,167
2024-11-07 19:52:37,96911,0,2,167
2024-11-07 19:53:07,96911,0,2,167
2024-11-07 19:53:37,97092,0,2,167
2024-11-07 19:54:07,97092,0,2,167
2024-11-07 19:54:37,96911,0,2,167
2024-11-07 19:55:07,97092,0,2,167
2024-11-07 19:55:37,96911,0,2,167
2024-11-07 19:56:07,97092,0,2,167
2024-11-07 19:56:37,96911,0,2,167
2024-11-07 19:57:07,97092,0,2,167
2024-11-07 19:57:37,97092,0,2,167
2024-11-07 19:58:07,97092,0,2,167
2024-11-07 19:58:37,97092,0,2,167
2024-11-07 19:59:07,97092,0,2,167
2024-11-07 19:59:37,97092,0,2,167
2024-11-07 20:00:07,97092,0,2,167
2024-11-07 20:00:37,96911,0,2,167
2024-11-07 20:01:07,97092,0,2,167
2024-11-07 20:01:37,97092,0,2,167
2024-11-07 20:02:07,96911,0,2,167
2024-11-07 20:02:38,97092,0,2,167
2024-11-07 20:03:08,97092,0,2,167
2024-11-07 20:03:38,97092,0,2,167
2024-11-07 20:04:08,97092,0,2,167
2024-11-07 20:04:38,97092,0,2,167
2024-11-07 20:05:08,96911,0,2,167
2024-11-07 20:05:38,97092,0,2,167
2024-11-07 20:06:08,97092,0,2,167
2024-11-07 20:06:38,97092,0,2,167
2024-11-07 20:07:08,97092,0,2,167
2024-11-07 20:07:38,97273,0,2,167
2024-11-07 20:08:08,96911,0,2,167
2024-11-07 20:08:38,96911,0,2,167
2024-11-07 20:09:08,96911,0,2,167
2024-11-07 20:09:38,97092,0,2,167
2024-11-07 20:10:08,96911,0,2,167
2024-11-07 20:10:38,97092,0,2,167
2024-11-07 20:11:08,96911,0,2,167
2024-11-07 20:11:38,96911,0,2,167
2024-11-07 20:12:08,96911,0,2,167
2024-11-07 20:12:38,97092,0,2,167
2024-11-07 20:13:08,97273,0,2,167
2024-11-07 20:13:38,97092,0,2,167
2024-11-07 20:14:08,97092,0,2,167
2024-11-07 20:14:38,97092,0,2,167
2024-11-07 20:15:08,96911,0,2,167
2024-11-07 20:15:38,97092,0,2,167
2024-11-07 20:16:08,96911,0,2,167
2024-11-07 20:16:38,97273,0,2,167
2024-11-07 20:17:08,97092,0,2,167
2024-11-07 20:17:39,97092,0,2,167
