timestamp,int32__battCapacity,int32__battVoltage,int32__battCurrent,int32__battTemperature
2024-11-18 01:54:45,96911,0,2,167
2024-11-18 01:55:15,97273,0,2,167
2024-11-18 01:55:45,96911,0,2,167
2024-11-18 01:56:15,97092,0,2,167
2024-11-18 01:56:45,97092,0,2,167
2024-11-18 01:57:15,97092,0,2,167
2024-11-18 01:57:45,96911,0,2,167
2024-11-18 01:58:15,97092,0,2,167
2024-11-18 01:58:45,97092,0,2,167
2024-11-18 01:59:15,97092,0,2,167
2024-11-18 01:59:45,97092,0,2,167
2024-11-18 02:00:15,97092,0,2,167
2024-11-18 02:00:45,97092,0,2,167
2024-11-18 02:01:15,96911,0,2,167
2024-11-18 02:01:45,96911,0,2,167
2024-11-18 02:02:15,97092,0,2,167
2024-11-18 02:02:45,97092,0,2,167
2024-11-18 02:03:15,97092,0,2,167
2024-11-18 02:03:45,97092,0,2,167
2024-11-18 02:04:15,97092,0,2,167
2024-11-18 02:04:45,97092,0,2,167
2024-11-18 02:05:15,97092,0,2,167
2024-11-18 02:05:45,96911,0,2,167
2024-11-18 02:06:15,96911,0,2,167
2024-11-18 02:06:45,97092,0,2,167
2024-11-18 02:07:15,97273,0,2,167
2024-11-18 02:07:45,96911,0,2,167
2024-11-18 02:08:15,96911,0,2,167
2024-11-18 02:08:45,97092,0,2,167
2024-11-18 02:09:15,96911,0,2,167
2024-11-18 02:09:45,97092,0,2,167
2024-11-18 02:10:15,97092,0,2,167
2024-11-18 02:10:45,97092,0,2,167
2024-11-18 02:11:15,97092,0,2,167
2024-11-18 02:11:45,97092,0,2,167
2024-11-18 02:12:15,97092,0,2,167
2024-11-18 02:12:46,97273,0,2,167
2024-11-18 02:13:16,97092,0,2,167
2024-11-18 02:13:46,97092,0,2,167
2024-11-18 02:14:16,96911,0,2,167
2024-11-18 02:14:46,97092,0,2,167
2024-11-18 02:15:16,96911,0,2,167
2024-11-18 02:15:46,97092,0,2,167
2024-11-18 02:16:16,97273,0,2,167
2024-11-18 02:16:46,96911,0,2,167
2024-11-18 02:17:16,96911,0,2,167
2024-11-18 02:17:46,97092,0,2,167
2024-11-18 02:18:16,97092,0,2,167
2024-11-18 02:18:46,97092,0,2,167
2024-11-18 02:19:16,96911,0,2,167
2024-11-18 02:19:46,97092,0,2,167
2024-11-18 02:20:16,97092,0,2,167
2024-11-18 02:20:46,97092,0,2,167
2024-11-18 02:21:16,97092,0,2,167
2024-11-18 02:21:46,97092,0,2,167
2024-11-18 02:22:16,97092,0,2,167
2024-11-18 02:22:46,97092,0,2,167
2024-11-18 02:23:16,97092,0,2,167
2024-11-18 02:23:46,96911,0,2,167
2024-11-18 02:24:16,97092,0,2,167
2024-11-18 02:24:46,97092,0,2,167
2024-11-18 02:25:16,97092,0,2,167
2024-11-18 02:25:46,96911,0,2,167
2024-11-18 02:26:16,96911,0,2,167
2024-11-18 02:26:46,97092,0,2,167
2024-11-18 02:27:16,97092,0,2,167
2024-11-18 02:27:46,97273,0,2,167
2024-11-18 02:28:16,97273,0,2,167
2024-11-18 02:28:46,97092,0,2,167
2024-11-18 02:29:16,97092,0,2,167
2024-11-18 02:29:46,97092,0,2,167
2024-11-18 02:30:16,97092,0,2,167
2024-11-18 02:30:47,97092,0,2,167
2024-11-18 02:31:17,96911,0,2,167
2024-11-18 02:31:47,97092,0,2,167
2024-11-18 02:32:17,97092,0,2,167
2024-11-18 02:32:47,97092,0,2,167
2024-11-18 02:33:17,97092,0,2,167
2024-11-18 02:33:47,96911,0,2,167
2024-11-18 02:34:17,96911,0,2,167
2024-11-18 02:34:47,96911,0,2,167
2024-11-18 02:35:17,97092,0,2,167
2024-11-18 02:35:47,97092,0,2,167
2024-11-18 02:36:17,97092,0,2,167
2024-11-18 02:36:47,97092,0,2,167
2024-11-18 02:37:17,97092,0,2,167
2024-11-18 02:37:47,97092,0,2,167
2024-11-18 02:38:17,97092,0,2,167
2024-11-18 02:38:47,96911,0,2,167
2024-11-18 02:39:17,96911,0,2,167
2024-11-18 02:39:47,97092,0,2,167
2024-11-18 02:40:17,97092,0,2,167
2024-11-18 02:40:47,97092,0,2,167
2024-11-18 02:41:17,97092,0,2,167
2024-11-18 02:41:47,96911,0,2,167
2024-11-18 02:42:17,96911,0,2,167
2024-11-18 02:42:47,97092,0,2,167
2024-11-18 02:43:17,96911,0,2,167
2024-11-18 02:43:47,96911,0,2,167
2024-11-18 02:44:17,97092,0,2,167
2024-11-18 02:44:47,97092,0,2,167
2024-11-18 02:45:17,96911,0,2,167
2024-11-18 02:45:47,97092,0,2,167
2024-11-18 02:46:17,97092,0,2,167
2024-11-18 02:46:47,96911,0,2,167
2024-11-18 02:47:17,97092,0,2,167
2024-11-18 02:47:47,96911,0,2,167
2024-11-18 02:48:17,97092,0,2,167
2024-11-18 02:48:48,96911,0,2,167
2024-11-18 02:49:18,97092,0,2,167
2024-11-18 02:49:48,97092,0,2,167
2024-11-18 02:50:18,97092,0,2,167
2024-11-18 02:50:48,97092,0,2,167
2024-11-18 02:51:18,97092,0,2,167
2024-11-18 02:51:48,97092,0,2,167
2024-11-18 02:52:18,96911,0,2,167
2024-11-18 02:52:48,96911,0,2,167
2024-11-18 02:53:18,96911,0,2,167
2024-11-18 02:53:48,97092,0,2,167
2024-11-18 02:54:18,97092,0,2,167
2024-11-18 02:54:48,96911,0,2,167
2024-11-18 02:55:18,97092,0,2,167
2024-11-18 02:55:48,96911,0,2,167
