timestamp,uint8__opMode,uint32__upTime,uint16__totalResetCount,uint16__resetReasonBitField,uint16__payloadModesStatus
2024-11-08 06:54:33,2,56710,9318,890,0
2024-11-08 06:55:03,2,56740,9318,890,0
2024-11-08 06:55:33,2,56770,9318,890,0
2024-11-08 06:56:03,2,56800,9318,890,0
2024-11-08 06:56:33,2,56830,9318,890,0
2024-11-08 06:57:03,2,56860,9318,890,0
2024-11-08 06:57:33,2,56890,9318,890,0
2024-11-08 06:58:03,2,56920,9318,890,0
2024-11-08 06:58:33,2,56950,9318,890,0
2024-11-08 06:59:03,2,56980,9318,890,0
2024-11-08 06:59:33,2,57010,9318,890,0
2024-11-08 07:00:03,2,57040,9318,890,0
2024-11-08 07:00:34,2,57070,9318,890,0
2024-11-08 07:01:04,2,57100,9318,890,0
2024-11-08 07:01:34,2,57130,9318,890,0
2024-11-08 07:02:04,2,57160,9318,890,0
2024-11-08 07:02:34,2,57190,9318,890,0
2024-11-08 07:03:04,2,57220,9318,890,0
2024-11-08 07:03:34,2,57250,9318,890,0
2024-11-08 07:04:04,2,57280,9318,890,0
2024-11-08 07:04:34,2,57310,9318,890,0
2024-11-08 07:05:04,2,57340,9318,890,0
2024-11-08 07:05:34,2,57370,9318,890,0
2024-11-08 07:06:04,2,57400,9318,890,0
2024-11-08 07:06:34,2,57430,9318,890,0
2024-11-08 07:07:04,2,57460,9318,890,0
2024-11-08 07:07:34,2,57490,9318,890,0
2024-11-08 07:08:04,2,57520,9318,890,0
2024-11-08 07:08:34,2,57550,9318,890,0
2024-11-08 07:09:04,2,57580,9318,890,0
2024-11-08 07:09:34,2,57610,9318,890,0
2024-11-08 07:10:04,2,57640,9318,890,0
2024-11-08 07:10:34,2,57670,9318,890,0
2024-11-08 07:11:04,2,57700,9318,890,0
2024-11-08 07:11:34,2,57730,9318,890,0
2024-11-08 07:12:04,2,57760,9318,890,0
2024-11-08 07:12:34,2,57790,9318,890,0
2024-11-08 07:13:04,2,57820,9318,890,0
2024-11-08 07:13:34,2,57850,9318,890,0
2024-11-08 07:14:04,2,57880,9318,890,0
2024-11-08 07:14:34,2,57910,9318,890,0
2024-11-08 07:15:05,2,57940,9318,890,0
2024-11-08 07:15:35,2,57970,9318,890,0
2024-11-08 07:16:05,2,58000,9318,890,0
2024-11-08 07:16:35,2,58030,9318,890,0
2024-11-08 07:17:05,2,58060,9318,890,0
2024-11-08 07:17:35,2,58090,9318,890,0
2024-11-08 07:18:05,2,58120,9318,890,0
2024-11-08 07:18:35,2,58150,9318,890,0
2024-11-08 07:19:05,2,58180,9318,890,0
2024-11-08 07:19:35,2,58210,9318,890,0
2024-11-08 07:20:05,2,58240,9318,890,0
2024-11-08 07:20:35,2,58270,9318,890,0
2024-11-08 07:21:05,2,58300,9318,890,0
2024-11-08 07:21:35,2,58330,9318,890,0
2024-11-08 07:22:05,2,58360,9318,890,0
2024-11-08 07:22:35,2,58390,9318,890,0
2024-11-08 07:23:05,2,58420,9318,890,0
2024-11-08 07:23:35,2,58450,9318,890,0
2024-11-08 07:24:05,2,58480,9318,890,0
2024-11-08 07:24:35,2,58510,9318,890,0
2024-11-08 07:25:05,2,58540,9318,890,0
2024-11-08 07:25:36,2,58570,9318,890,0
2024-11-08 07:26:06,2,58600,9318,890,0
2024-11-08 07:26:36,2,58630,9318,890,0
2024-11-08 07:27:06,2,58660,9318,890,0
2024-11-08 07:27:36,2,58690,9318,890,0
2024-11-08 07:28:06,2,58720,9318,890,0
2024-11-08 07:28:36,2,58750,9318,890,0
2024-11-08 07:29:06,2,58780,9318,890,0
2024-11-08 07:29:36,2,58810,9318,890,0
2024-11-08 07:30:06,2,58840,9318,890,0
2024-11-08 07:30:36,2,58870,9318,890,0
2024-11-08 07:31:06,2,58900,9318,890,0
2024-11-08 07:31:36,2,58930,9318,890,0
2024-11-08 07:32:06,2,58960,9318,890,0
2024-11-08 07:32:36,2,58990,9318,890,0
2024-11-08 07:33:06,2,59020,9318,890,0
2024-11-08 07:33:36,2,59050,9318,890,0
2024-11-08 07:34:06,2,59080,9318,890,0
2024-11-08 07:34:36,2,59110,9318,890,0
2024-11-08 07:35:06,2,59140,9318,890,0
2024-11-08 07:35:36,2,59170,9318,890,0
2024-11-08 07:36:07,2,59200,9318,890,0
2024-11-08 07:36:37,2,59230,9318,890,0
2024-11-08 07:37:07,2,59260,9318,890,0
2024-11-08 07:37:37,2,59290,9318,890,0
2024-11-08 07:38:07,2,59320,9318,890,0
2024-11-08 07:38:37,2,59350,9318,890,0
2024-11-08 07:39:07,2,59380,9318,890,0
2024-11-08 07:39:37,2,59410,9318,890,0
2024-11-08 07:40:07,2,59440,9318,890,0
2024-11-08 07:40:37,2,59470,9318,890,0
2024-11-08 07:41:07,2,59500,9318,890,0
2024-11-08 07:41:37,2,59530,9318,890,0
2024-11-08 07:42:07,2,59560,9318,890,0
2024-11-08 07:42:37,2,59590,9318,890,0
2024-11-08 07:43:07,2,59620,9318,890,0
2024-11-08 07:43:37,2,59650,9318,890,0
2024-11-08 07:44:07,2,59680,9318,890,0
2024-11-08 07:44:37,2,59710,9318,890,0
2024-11-08 07:45:07,2,59740,9318,890,0
2024-11-08 07:45:37,2,59770,9318,890,0
2024-11-08 07:46:07,2,59800,9318,890,0
2024-11-08 07:46:37,2,59830,9318,890,0
2024-11-08 07:47:08,2,59860,9318,890,0
2024-11-08 07:47:38,2,59890,9318,890,0
2024-11-08 07:48:08,2,59920,9318,890,0
2024-11-08 07:48:38,2,59950,9318,890,0
2024-11-08 07:49:08,2,59980,9318,890,0
2024-11-08 07:49:38,2,60010,9318,890,0
2024-11-08 07:50:08,2,60040,9318,890,0
2024-11-08 07:50:38,2,60070,9318,890,0
2024-11-08 07:51:08,2,60100,9318,890,0
2024-11-08 07:51:38,2,60130,9318,890,0
2024-11-08 07:52:08,2,60160,9318,890,0
2024-11-08 07:52:38,2,60190,9318,890,0
