timestamp,magFieldVec_X,magFieldVec_Y,magFieldVec_Z,coarseSunVec_X,coarseSunVec_Y,coarseSunVec_Z,fineSunVec_X,fineSunVec_Y,fineSunVec_Z,nadirVec_X,nadirVec_Y,nadirVec_Z,angRateVec_X,angRateVec_Y,angRateVec_Z,wheelSpeedArr_X,wheelSpeedArr_Y,wheelSpeedArr_Z
2024-11-08 06:54:03,-2924,643,-1647,2041,960,-9742,2517,747,-9649,110,-1535,9881,-5,-7,-3,0,-3402,0
2024-11-08 06:54:33,-2895,682,-1855,2121,961,-9725,2131,785,-9739,165,-1554,9877,-5,-8,-3,0,-3378,0
2024-11-08 06:55:03,-2858,713,-2053,1723,1022,-9797,1742,779,-9816,229,-1533,9879,-5,-7,-3,0,-3388,0
2024-11-08 06:55:33,-2810,746,-2264,601,421,-9973,1371,777,-9875,268,-1537,9878,-5,-7,-2,0,-3403,0
2024-11-08 06:56:03,-2746,773,-2473,460,380,-9982,1032,740,-9919,271,-1485,9885,-4,-7,-2,0,-3412,0
2024-11-08 06:56:33,-2675,803,-2675,280,340,-9990,704,711,-9950,264,-1440,9892,-6,-6,-3,0,-3415,0
2024-11-08 06:57:03,-2606,830,-2862,-360,-780,-9963,387,701,-9968,275,-1433,9893,-6,-6,-3,0,-3401,0
2024-11-08 06:57:33,-2527,859,-3051,20,-560,-9984,38,680,-9977,282,-1386,9899,-6,-5,-3,0,-3402,0
2024-11-08 06:58:03,-2437,867,-3239,-100,180,-9998,-309,616,-9976,287,-1291,9912,-5,-5,-3,0,-3406,0
2024-11-08 06:58:33,-2333,868,-3430,100,-60,-9999,-642,530,-9965,272,-1189,9925,-6,-5,-2,0,-3431,0
2024-11-08 06:59:03,-2214,856,-3612,-1122,220,-9934,-934,418,-9948,230,-1024,9945,-5,-5,-2,0,-3437,0
2024-11-08 06:59:33,-2099,840,-3788,-480,20,-9988,-1251,303,-9917,207,-882,9959,-6,-5,-1,0,-3444,0
