timestamp,estQSet_Q1,estQSet_Q2,estQSet_Q3,estQSet_X,estQSet_Y,estQSet_Z
2024-11-18 01:54:45,55,0,48,1,-1,0
2024-11-18 01:55:15,56,-1,47,1,-1,0
2024-11-18 01:55:45,57,-2,46,0,0,0
2024-11-18 01:56:15,58,-3,46,1,0,-1
2024-11-18 01:56:45,58,-3,44,1,-1,1
2024-11-18 01:57:15,58,-3,42,2,-2,1
2024-11-18 01:57:45,58,-3,39,0,-2,2
2024-11-18 01:58:15,58,-3,35,1,-2,3
2024-11-18 01:58:45,56,-3,29,1,-2,4
2024-11-18 01:59:15,55,-2,23,1,-2,4
2024-11-18 01:59:45,54,-3,18,1,-1,2
2024-11-18 02:00:15,53,-3,14,0,-2,3
2024-11-18 02:00:45,52,-3,9,-1,-1,3
2024-11-18 02:01:15,51,-3,4,1,-1,3
2024-11-18 02:01:45,51,-3,0,0,-2,2
2024-11-18 02:02:15,51,-3,-3,0,-2,2
2024-11-18 02:02:45,51,-3,-7,0,-1,1
2024-11-18 02:03:15,50,-4,-11,0,-1,0
2024-11-18 02:03:45,50,-3,-13,0,-1,-1
2024-11-18 02:04:15,50,-3,-15,1,-1,-1
2024-11-18 02:04:45,50,-3,-16,1,-1,-2
2024-11-18 02:05:15,50,-3,-16,1,-1,-1
2024-11-18 02:05:45,50,-2,-15,1,-1,-2
2024-11-18 02:06:15,51,-2,-14,2,0,-2
2024-11-18 02:06:45,51,-2,-12,2,0,-3
2024-11-18 02:07:15,50,-2,-10,2,-1,-3
2024-11-18 02:07:45,50,-2,-7,3,-1,-2
2024-11-18 02:08:15,50,-2,-2,1,0,-3
2024-11-18 02:08:45,51,-3,1,3,1,-3
2024-11-18 02:09:15,51,-3,5,3,0,-2
2024-11-18 02:09:45,52,-2,8,3,-1,-3
2024-11-18 02:10:15,52,-1,11,1,0,-2
2024-11-18 02:10:45,52,0,13,3,0,-2
2024-11-18 02:11:15,52,1,15,3,-1,-1
2024-11-18 02:11:45,52,2,18,2,0,-1
2024-11-18 02:12:15,51,1,20,3,0,-1
2024-11-18 02:12:46,51,2,22,2,0,-1
2024-11-18 02:13:16,51,2,24,0,0,0
2024-11-18 02:13:46,50,2,25,1,0,0
2024-11-18 02:14:16,50,2,25,1,1,0
2024-11-18 02:14:46,49,3,24,2,0,1
