timestamp,estQSet_Q1,estQSet_Q2,estQSet_Q3,estQSet_X,estQSet_Y,estQSet_Z
2024-11-17 18:08:13,-17,0,-14,-2,1,1
2024-11-17 18:08:43,-21,0,-19,-1,0,1
2024-11-17 18:09:13,-26,0,-24,-1,0,0
2024-11-17 18:09:43,-29,0,-27,-2,-1,0
2024-11-17 18:10:13,-33,0,-29,-1,1,-2
2024-11-17 18:10:43,-36,0,-30,-2,-1,-1
2024-11-17 18:11:13,-39,0,-32,-1,0,-1
2024-11-17 18:11:43,-42,0,-32,-1,-1,-2
2024-11-17 18:12:13,-45,0,-31,-1,0,-3
2024-11-17 18:12:43,-48,0,-28,-1,0,-4
2024-11-17 18:13:13,-50,0,-23,-1,0,-5
2024-11-17 18:13:43,-51,0,-15,-1,0,-6
2024-11-17 18:14:13,-53,2,-8,-1,-1,-6
2024-11-17 18:14:43,-54,2,0,-1,0,-6
2024-11-17 18:15:13,-56,2,5,0,-1,-5
2024-11-17 18:15:43,-57,2,11,0,-1,-5
2024-11-17 18:16:13,-59,1,16,-1,0,-5
2024-11-17 18:16:43,-61,0,18,-2,-1,-3
2024-11-17 18:17:13,-63,0,18,-1,0,-4
2024-11-17 18:17:43,-65,0,17,-1,0,-2
2024-11-17 18:18:13,-67,0,14,-2,0,-2
2024-11-17 18:18:43,-68,-1,10,-1,0,-1
2024-11-17 18:19:13,-83,-5,-29,-2,0,-2
2024-11-17 18:19:44,-89,-5,-45,-1,-3,-2
2024-11-17 18:20:14,-91,-4,-46,-1,-1,-1
2024-11-17 18:20:44,-90,-3,-41,-1,-1,-2
2024-11-17 18:21:14,-90,-2,-33,-2,-1,-3
2024-11-17 18:21:44,-90,-1,-24,-1,0,-4
2024-11-17 18:22:14,-90,0,-12,-1,-1,-5
2024-11-17 18:22:44,-90,0,0,-1,0,-5
2024-11-17 18:23:14,-90,0,10,0,-2,-4
2024-11-17 18:23:44,-91,0,16,0,0,-4
2024-11-17 18:24:14,-91,-2,21,0,-1,-5
2024-11-17 18:24:44,-92,-3,25,0,-1,-5
2024-11-17 18:25:14,-92,-4,28,0,-1,-5
2024-11-17 18:25:44,-93,-5,31,1,-1,-5
2024-11-17 18:26:14,-93,-5,34,1,-2,-5
2024-11-17 18:26:44,-94,-5,40,0,-2,-3
2024-11-17 18:27:14,-95,-4,46,1,-2,-4
2024-11-17 18:27:44,-95,-4,51,0,-1,-4
2024-11-17 18:28:14,-96,-4,56,1,-1,-3
2024-11-17 18:28:44,-95,-4,60,-1,-2,-3
2024-11-17 18:29:14,-95,-3,64,0,-1,-2
2024-11-17 18:29:44,-95,-2,68,-1,0,-3
2024-11-17 18:30:14,-95,-2,73,2,-2,-3
2024-11-17 18:30:44,-95,-2,78,0,0,-4
2024-11-17 18:31:14,-96,-2,78,1,-2,-4
2024-11-17 18:31:44,-94,-2,75,0,-2,-3
2024-11-17 18:32:14,-94,-2,78,1,0,-2
2024-11-17 18:32:44,-92,-2,80,0,-1,-3
2024-11-17 18:33:14,-92,-2,83,0,-1,-2
2024-11-17 18:33:44,-90,-2,84,-1,-1,-1
2024-11-17 18:34:14,-88,-2,84,-1,1,0
2024-11-17 18:34:44,-85,-1,81,-1,0,1
2024-11-17 18:35:14,-82,0,78,-2,1,1
2024-11-17 18:35:44,-78,1,75,-2,0,1
2024-11-17 18:36:14,-73,2,71,-3,1,1
2024-11-17 18:36:44,-69,3,67,-3,1,1
2024-11-17 18:37:14,-64,3,63,-2,1,1
2024-11-17 18:37:45,-60,3,60,-2,1,0
2024-11-17 18:38:15,-55,4,56,-3,2,1
2024-11-17 18:38:45,-51,4,53,-2,1,0
2024-11-17 18:39:15,-47,4,51,-1,1,1
2024-11-17 18:39:45,-44,4,49,-1,0,0
2024-11-17 18:40:15,-42,4,49,0,0,0
2024-11-17 18:40:45,-40,4,49,0,2,0
2024-11-17 18:41:15,-38,3,48,-1,2,1
2024-11-17 18:41:45,-37,3,48,0,0,0
